Country Name,Country Code,Region,IsCountry,Income group,Year,GenderEquality,PoliticalStability,GenderEducation,BirthSex,Income,PlanePassengers,PlaneDepartures,Electricity,PM2.5,CO2Emissions,Unemployment,Poverty,BattleDeaths,CompulsoryEducation,Literacy,Death,Alcohol,Diabetes,DeathsCD,DeathsNCD,GDP,Internet,Population,Rural,Urban,Suicide,Homicide,Military,LegalRights,Birth,Fertility,LandArea,ForestArea,RuralArea,UrbanArea,Density,TaxRevenue,Mobile,FixedTelephone,GovernmentExpenditure
Moldova,MDA,Europe & Central Asia,1,Upper middle income,2018,4.5,-0.404481559991837,1.23961997032166,1.064,8178548314.07695,1423791,13590,99.9899978637695,NA,3.15454733169253,2.91,NA,NA,12,NA,13.339,11.43,NA,NA,NA,11457443185.0542,50.3,2707203,57.371,42.629,14.4,5.28353316865261,1.05403546444329,8,13.443,1.809,32885.3,11.7529716925191,NA,NA,94.2543946689506,17.6916295244774,3636931,1108200,1140420322.57114
Moldova,MDA,Europe & Central Asia,1,Upper middle income,2017,4.5,-0.318989366292953,1.22753000259399,1.064,7999869351.82083,1092606,14116,99.9800033569336,16.2510327081515,2.92684095356072,3.89,NA,NA,12,NA,13.088,NA,NA,NA,NA,9669741744.22001,49.9,2755189,57.443,42.557,14.9,4.43325684655209,1.04761206074389,8,13.805,1.81,32890,11.7512921860748,NA,NA,95.9093883802694,17.4426122439336,3746644,1143852,1143115042.62178
Moldova,MDA,Europe & Central Asia,1,Upper middle income,2016,4.5,-0.303559929132462,1.24249005317688,1.064,7524472097.93677,936254,9625,100,16.3637975396712,2.90490891435674,4.02,NA,NA,9,NA,13.54,NA,NA,NA,NA,8071469355.2527,46.7,2803186,57.489,42.511,15.9,6.20131387237014,1.12999132840567,8,14.761,1.89,32880,11.7548661800487,NA,NA,97.614165825121,16.2457923041723,3788490,1171287,1130677581.16907
Moldova,MDA,Europe & Central Asia,1,Upper middle income,2015,4.5,-0.327440172433853,1.2320499420166,1.064,6917903596.5152,1005936,8739,100,17.0791395944169,2.82816016203229,4.7,NA,NA,9,NA,14.133,11.87,NA,4.7909540038145,88.7341249966908,7745241912.94722,43.1,2835978,57.51,42.49,16.2,5.76678745391147,0.932863102662251,8,14.899,1.868,32880,11.7518248175182,31803.7149624,1576.100252165,98.7560678343838,16.4012367724992,3713137,1202466,1123436271.15668
Moldova,MDA,Europe & Central Asia,1,Upper middle income,2014,4.5,-0.158987760543823,1.21088004112244,1.064,7533667862.58901,692496,8400,100,16.7264610493413,2.69863514608188,3.73,NA,NA,9,99.3598937988281,14.166,NA,NA,NA,NA,9510198961.57287,40.5,2857815,57.504,42.496,17.2,4.82276127646209,0.868033743157139,8,14.802,1.822,32880,11.6794403892944,NA,NA,99.5164884911377,16.6374948225699,3738125,1218274,1139130539.29369
Moldova,MDA,Europe & Central Asia,1,Upper middle income,2013,4.5,8.0857204739004e-4,NA,1.063,7199913250.77444,557653,7500,100,17.4323997316397,2.5114021117949,5.1,NA,NA,9,NA,13.8,NA,NA,NA,NA,9496717702.44839,37.44,2859558,57.473,42.527,17,6.70270615175249,0.866964078496093,8,13.59,1.654,32880,11.6070559610706,NA,NA,99.5771842462653,15.4696359994969,3696834,1221474,1163056267.40072
Monaco,MCO,Europe & Central Asia,1,High income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,MCO,Europe & Central Asia,1,High income,2021,NA,0.906690120697021,NA,1.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,6.2,NA,NA,8596096984.03312,86.09548575,36686,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36255,42812,NA
Monaco,MCO,Europe & Central Asia,1,High income,2020,NA,0.892201483249664,NA,1.048,NA,NA,NA,100,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,6739691604.79726,84.70640914,36922,0,100,NA,NA,NA,NA,NA,NA,2.027,0,NA,NA,18215.0962012827,NA,35485,43706,NA
Monaco,MCO,Europe & Central Asia,1,High income,2019,NA,1.57936954498291,NA,1.048,NA,316,3,100,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,7383745662.15157,83.33974409,37034,0,100,NA,NA,NA,NA,NA,NA,2.027,0,NA,NA,18270.350271337,NA,33783,44119,NA
Monaco,MCO,Europe & Central Asia,1,High income,2018,NA,1.60801720619202,NA,1.048,NA,316,3,100,NA,NA,NA,NA,NA,11,NA,6.6,NA,NA,NA,NA,7194024563.06094,NA,37029,0,100,NA,NA,NA,NA,5.9,NA,2.027,0,NA,NA,18267.883571781,NA,32689,43374,NA
Monaco,MCO,Europe & Central Asia,1,High income,2017,NA,1.63033843040466,NA,1.047,NA,316,3,100,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,6431314957.07185,97.05297684,37044,0,100,NA,NA,NA,NA,NA,NA,2.027,0,NA,NA,18275.2836704489,NA,32978,47013,NA
Monaco,MCO,Europe & Central Asia,1,High income,2016,NA,1.01457667350769,NA,1.047,NA,12137,611,100,NA,NA,NA,NA,NA,11,NA,7.9,NA,NA,NA,NA,6472990923.1791,95.20817797,37071,0,100,NA,NA,NA,NA,7.8,NA,2.027,0,NA,NA,18288.6038480513,NA,33297,46575,NA
Monaco,MCO,Europe & Central Asia,1,High income,2015,NA,0.991801857948303,NA,1.046,NA,60382,10728,100,NA,NA,NA,NA,NA,11,NA,7.6,NA,NA,NA,NA,6261622101.40908,93.36330202,36760,0,100,NA,NA,NA,NA,8.1,NA,2.027,0,0.0349545180798,2.7765329661831,18135.1751356685,NA,34020,49085,NA
Monaco,MCO,Europe & Central Asia,1,High income,2014,NA,1.02334785461426,NA,1.045,NA,64188,10928.727,100,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,7069616048.89066,92.4,36110,0,100,NA,NA,NA,NA,NA,NA,2.027,0,NA,NA,17814.5041933892,NA,33675,50610,NA
Monaco,MCO,Europe & Central Asia,1,High income,2013,NA,1.05624389648438,NA,1.045,NA,64524,10956,100,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,6555983530.34932,90.7,35425,0,100,NA,NA,NA,NA,NA,NA,2.027,0,NA,NA,17476.5663542181,NA,35464,46850,NA
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2021,NA,0.654301583766937,1.36229860782623,1.046,NA,61614,1435,NA,NA,NA,7.75,NA,NA,12,NA,6.131,NA,6.9,NA,NA,15286441818.1437,84.33,3347782,31.215,68.785,NA,6.15332686636602,1.73456064073758,NA,21.413,2.837,NA,NA,NA,NA,NA,16.9088495192029,4687304,399237,2714202432.28829
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2020,NA,0.721719682216644,1.36927819252014,1.048,11373649059.5148,143860,3166,98.0999984741211,NA,NA,6.59,NA,NA,12,99.1832733154297,5.475,NA,NA,NA,NA,13312981594.573,65.63058022,3294335,31.343,68.657,NA,6.22280369179212,2.10084393534969,NA,22.405,2.9,1557506.803,9.09965848797644,NA,NA,2.1151336184565,14.1457872327323,4363919,329046,2485895085.24855
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2019,4,0.634378731250763,1.31898713111877,1.05,11333677780.6285,744413,8310,97.2299118041992,NA,7.13831390006899,5.443,NA,NA,12,NA,5.499,NA,NA,6.30956602200595,82.7159926018599,14206359006.8095,51.07999408,3232430,31.457,68.543,17.9,6.34197899753111,2.23339059180239,9,23.292,2.937,1557258,9.10182513109581,NA,NA,2.07571898811886,16.8505209165632,4418919,351361,2168848357.04975
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2018,4,0.83368456363678,1.27942264080048,1.051,10530339649.6275,670360,7777,98.0999984741211,NA,6.80965906666612,5.38,NA,NA,12,NA,5.663,8.19,NA,NA,NA,13178094459.4548,47.13000188,3163991,31.555,68.445,18.6,6.19470788633722,2.57037151807183,9,23.836,2.923,1557255,9.10255545816196,NA,NA,2.03177450064376,16.6885283140447,4222041,369853,1932100597.76405
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2017,4,0.788985788822174,1.28582119941711,1.053,9397550381.65137,602775,5277,92.512565612793,40.1128490470476,6.32277465011644,6.36,NA,NA,12,NA,5.994,NA,NA,NA,NA,11480847745.3187,23.71426517,3096030,31.637,68.363,19.2,6.16919186332042,2.36863296894084,9,24.222,2.891,1557255.4,9.10326591257927,NA,NA,1.98813245405988,13.5469084470374,3886167,292594,1911342855.93347
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2016,4,0.797792851924896,1.26852142810822,1.051,9464991250.84961,537853,6009,89.8384094238281,38.2228171120005,5.99850473089282,7.24,NA,NA,12,NA,6.075,NA,NA,NA,NA,11181350461.4723,22.2657705,3029555,31.703,68.297,20.1,6.07350024566318,2.17733806702724,5,25.365,2.957,1557255.4,9.10397870509873,NA,NA,1.94544517232048,11.3509934513522,3367573,225287,1957355496.4368
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2015,4,0.71638435125351,1.26560831069946,1.049,9093924198.03194,529311,5219,88.4001770019531,42.5146498752954,5.83543497274137,4.86,NA,NA,12,NA,6.158,10.97,NA,8.228407505016,79.8013034670979,11619892396.0767,22.50000413,2964749,31.77,68.23,20,7.21815020734474,2.80815816925083,5,26.352,3.01,1557255.4,9.10469149761818,1549425.13113,354.977871666,1.90382964798196,11.8941379230625,3068156,255634,1728084130.50094
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2014,4,0.791901171207428,1.2926881313324,1.046,8986323579.73435,683254,5705.56146973701,87.0788269042969,39.2951400589356,6.24288838830339,4.8,NA,NA,12,NA,6.276,NA,NA,NA,NA,12226514722.0861,19.94244743,2902823,31.837,68.163,20,7.33768599354594,2.6746417698033,5,26.677,2.996,1557252.921,9.10542135370957,NA,NA,1.86406649867507,12.9016342444466,3027243,228327,1813424411.05183
Mongolia,MNG,East Asia & Pacific,1,Lower middle income,2013,4,0.491320788860321,1.28463852405548,1.041,8731067542.2662,585864,4212,81.1999969482422,42.3213112697226,6.46156111815428,4.23,NA,NA,12,NA,6.393,NA,NA,NA,NA,12582122604.1921,17.69998424,2845153,31.903,68.097,21,7.31067761370344,2.55766515239627,5,26.333,2.897,1557253.053,9.10613594411107,NA,NA,1.82703318161355,15.7312080370605,2877584,175698,1616288524.46103
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2021,NA,-0.148919776082039,1.27389001846313,1.073,NA,1589.285,20,NA,NA,NA,16.87,NA,NA,9,98.9800033569336,14.8,NA,9.1,NA,NA,5861268038.7982,82.21969752,619211,32.174,67.826,NA,2.38907333419871,3.75337533753375,NA,11.4,1.75,NA,NA,NA,NA,NA,NA,1120074,189519,841265608.809929
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2020,NA,-0.0595542229712009,1.26402997970581,1.075,3901208224.496,NA,NA,100,NA,NA,17.88,30.9,NA,9,NA,11.7,NA,NA,NA,NA,4769860740.74074,77.60879306,621306,32.512,67.488,NA,2.86146912594041,3.2,NA,11.4,1.75,13450,61.4869888475836,NA,NA,46.1937546468401,NA,1080089,191768,837474862.214213
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2019,NA,0.0676735788583755,1.25355994701385,1.077,4638223817.35068,597380,7192,100,NA,4.18164455619361,15.13,30.5,NA,9,NA,10.6,NA,NA,1.41387631975863,94.1059452107939,5542053845.29274,73.47666575,622028,32.85,67.15,21,3.64850030774307,3.03458888378502,12,11.6,1.77,13450,61.4869888475836,NA,NA,46.2474349442379,NA,1150998,188175,831019156.760729
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2018,NA,0.044278472661972,1.26133000850677,1.079,4472753415.72393,565522,6887,100,NA,4.01830843084598,15.19,31.4,NA,9,98.8471832275391,10.5,11.47,NA,NA,NA,5506766650.92111,71.51710049,622227,33.187,66.813,21.2,2.21710352844108,2.90236363636364,12,11.7,1.76,13450,61.4869888475836,NA,NA,46.2622304832714,NA,1134412,172880,822860605.548914
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2017,NA,-0.0577443018555641,1.23002994060516,1.08,4202847001.38418,507637,6436,100,20.7818135501738,3.64251019886788,16.08,33.7,NA,9,NA,10.5,NA,NA,NA,NA,4856632399.45775,71.27233254,622373,33.523,66.477,21.1,2.37177399207511,2.89318518518519,12,11.9,1.78,13450,61.4869888475836,NA,NA,46.2730855018587,NA,1044674,152155,774117039.165364
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2016,NA,0.276630640029907,1.21140003204346,1.081,3948508451.84294,544597,6842,100,20.9240513696113,3.45603347565414,17.73,34.6,NA,9,NA,10.4,NA,NA,NA,NA,4377033429.26721,69.88164684,622303,33.859,66.141,20.8,4.42154016456025,2.96993081426291,12,12.2,1.79,13450,61.4869888475836,NA,NA,46.2678810408922,NA,1040747,148015,784936352.449345
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2015,NA,0.140797719359398,NA,1.083,3758459184.99214,526980,6864,100,22.559691291127,3.79179598784234,17.55,35.9,NA,9,NA,10.2,10.92,NA,1.51041987227129,93.8632321411354,4054712082.54743,68.11978601,622159,34.194,65.806,20.7,2.68152970227922,3.02648967551622,12,11.9,1.74,13450,61.4869888475836,13146.8020024616,294.64919953349,46.2571747211896,NA,1007890,154448,778337956.285366
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2014,NA,0.219455271959305,1.1950900554657,1.085,3543816772.78285,503040,6492,97.6999969482422,21.9470516779019,3.567649281935,18.05,37.5,NA,9,NA,9.7,NA,NA,NA,NA,4594024179.62003,61,621810,34.529,65.471,20.6,3.15310947832592,3.32962720732505,12,12.1,1.75,13450,61.4869888475836,NA,NA,46.2312267657993,NA,1013296,164671,763748880.333683
Montenegro,MNE,Europe & Central Asia,1,Upper middle income,2013,NA,0.504595458507538,NA,1.086,3500959050.33315,528852,7164,99.6999969482422,23.2742259885772,3.64983008884317,19.59,37.3,NA,9,NA,9.5,NA,NA,NA,NA,4466039314.65002,60.31,621207,34.863,65.137,20.4,1.57742266488208,3.16885139519792,12,12,1.73,13450,61.4869888475836,NA,NA,46.1863940520446,NA,993902,169032,753377573.9128
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2021,NA,-0.396076440811157,1.10114002227783,1.047,NA,4740714,50340,NA,NA,NA,10.542,NA,NA,9,75.9300003051758,6.17,NA,9.1,NA,NA,142866329198.42,88.13031937,37076584,35.935,64.065,NA,1.93113796660531,13.1963742225751,NA,17.545,2.328,NA,NA,NA,NA,NA,19.5489590051159,51333884,2511357,20058287329.1439
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2020,NA,-0.353218376636505,1.05110001564026,1.047,96084600186.0581,3012310,32519,100,NA,NA,11.114,NA,NA,9,NA,6.073,NA,NA,NA,NA,121348138320.276,84.12036305,36688772,36.468,63.532,NA,1.24833833697593,11.6990271450508,NA,17.889,2.353,446300,12.8668832623796,NA,NA,82.2065247591306,20.0231197368841,49421023,2357286,22730184710.1545
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2019,NA,-0.339893311262131,1.02535998821259,1.047,101483502045.942,9380951,91254,99.5999984741211,NA,1.96887937134246,9.242,NA,NA,9,NA,5.658,NA,NA,8.9061293772705,84.1902894663775,128919944681.869,84.12036305,36304408,37.006,62.994,7.2,1.72706302946825,10.4736105174726,2,18.337,2.382,446300,12.8435805511987,NA,NA,81.3453013667936,19.9144279438656,46666722,2054545,22850016286.9001
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2018,NA,-0.345210611820221,0.987110018730164,1.046,97383246590.5556,8132917,80154,98.0999984741211,NA,1.80818815976425,9.239,NA,NA,9,73.7500076293945,5.637,0.69,NA,NA,NA,127341174715.803,64.80386519,35927511,37.547,62.453,7.2,1.41952499854499,10.4896483335752,2,18.813,2.415,446300,12.8200537754873,NA,NA,80.5008088729554,20.2861213777208,44737885,2199140,21813458181.2054
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2017,NA,-0.373987466096878,0.971780002117157,1.046,94583168890.9598,8667392,86735,100,32.5935414574286,1.78795582034116,9.225,NA,NA,9,NA,5.642,NA,NA,NA,NA,118540548906.314,61.76221201,35528115,38.092,61.908,7.1,2.14196562556113,10.5925412886245,2,19.298,2.451,446300,12.7976473224289,NA,NA,79.6059041003809,20.1297012322291,43916066,2046390,21041440975.5056
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2016,NA,-0.312573462724686,0.925719976425171,1.046,90412597316.6158,7738637,80085,97.8000030517578,32.9353742281018,1.71804900547078,9.3,NA,NA,9,NA,5.674,NA,NA,NA,NA,111572673973.999,58.27123642,35107264,38.64,61.36,7.2,1.69195756314074,10.4447830178413,2,19.483,2.451,446300,12.771207707819899,NA,NA,78.6629262827694,19.8672577619678,41513933,2070173,20551293999.5699
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2015,NA,-0.341487407684326,0.957970023155212,1.046,88451803342.8662,7043971,75044,97.3000030517578,31.4400869131751,1.74194642988856,9.46,NA,NA,9,NA,5.705,0.7,NA,10.7258770970721,81.4320974162168,110414366621.263,57.07999935,34680458,39.191,60.809,7.4,1.24277482148592,10.4176215192766,2,20.307,2.531,446300,12.7373739637015,409515.810998763,4621.3482508848,77.7066054223616,19.4374650876196,43079696,2222370,20047315219.729
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2014,NA,-0.446265608072281,0.966560006141663,1.046,83063328645.8868,6976810,72345,91.5999984741211,29.949449987403,1.71369617616228,9.7,8.2,NA,9,75.5861968994141,5.741,NA,NA,NA,NA,119131365761.393,56.8,34248603,39.744,60.256,7.7,1.0365386139029,11.0783072330923,2,20.617,2.548,446300,12.7328388976025,NA,NA,76.7389715438046,20.3536177532067,44114534,2487738,19668802137.7027
Morocco,MAR,Middle East & North Africa,1,Lower middle income,2013,NA,-0.493017613887787,0.955410003662109,1.045,74633855022.9418,6507408,68700,97.1999969482422,29.2595191342993,1.70373345952924,9.23,NA,NA,9,NA,5.796,NA,NA,NA,NA,106825649872.108,56,33803527,40.3,59.7,8,1.26909832117373,11.5562153589146,2,21.141,2.594,446300,12.7283038315035,NA,NA,75.741714093659,22.3490893564297,42423794,2924861,16072220001.9805
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2021,3.5,-1.22818863391876,NA,1.02,NA,411739,7583,NA,NA,NA,3.939,NA,711,NA,63.4199981689453,8.793,NA,3.3,NA,NA,15776758632.8573,17.37283681,32077072,62.372,37.628,NA,NA,4.31556648463365,NA,36.598,4.644,NA,NA,NA,NA,NA,23.3119479612804,13686234,59682,3766426253.24586
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2020,3.5,-1.29775154590607,NA,1.02,12544990264.6892,327742,6779,30.603832244873,NA,NA,3.776,NA,937,NA,NA,8.004,NA,NA,NA,NA,14028811071.7628,16.31226657,31178239,62.926,37.074,NA,NA,6.18655548476094,NA,36.974,4.713,786380,46.7251964699,NA,NA,39.6478025890791,21.843737127879,15463226,89016,3930468310.77195
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2019,3.5,-0.749242007732391,NA,1.02,12892853495.536,587364,12178,29.6744499206543,NA,0.247480691728196,3.465,NA,291,NA,NA,8.04,NA,NA,54.4396366039944,36.1641671601934,15390039241.674,14.63855268,30285595,63.472,36.528,13.6,NA,4.6898994014228,1,37.345,4.783,786380,47.0079478114906,NA,NA,38.5126719906407,26.8956427376314,14773364,80791,5003855752.90312
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2018,3.5,-0.824564099311829,0.805800020694733,1.02,13721320232.2286,540124,10479,31.1000003814697,NA,0.23613814603228,3.455,NA,53,NA,NA,8.337,2.3,NA,NA,NA,14845402473.5521,10.9,29423878,64.012,35.988,13.5,NA,4.22303519077253,1,37.753,4.852,786380,47.3361072255144,NA,NA,37.4168697067575,21.438117115238,14074248,63006,4831624515.15828
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2017,3.5,-0.928656160831451,0.800599992275238,1.019,13485834145.4334,569211,11955,24.2999992370605,21.2986954591341,0.252269549131185,3.453,NA,NA,NA,60.6554298400879,8.69,NA,NA,NA,NA,13219084261.3664,7.796326608,28569441,64.545,35.455,13.4,NA,3.39905692041947,1,38.127,4.922,786380,47.5680968488517,NA,NA,36.3303250336987,22.1882969379744,11875506,80545,5131063123.64287
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2016,3.5,-1.09400451183319,0.776660025119781,1.019,12783985534.976,632965,15911,26.2465209960938,21.4718255446508,0.262921374197087,3.454,NA,55,NA,NA,9.049,NA,NA,NA,NA,11936999283.1791,7,27696493,65.074,34.926,13.6,NA,3.20083806421804,1,38.437,4.992,786380,47.8500089015489,NA,NA,35.2202408504794,20.2988701657895,15025598,82421,4972453393.67114
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2015,3.5,-0.513895094394684,0.719489991664886,1.019,12577287688.7912,676028,18924,24,21.9058819392491,0.205511658314348,3.43,NA,NA,NA,56.0390014648438,9.506,2.19,NA,58.4835516040188,33.0677058020347,15950969018.9458,6.5,26843246,65.6,34.4,13.9,NA,2.57078164426407,1,38.797,5.062,786380,48.2463948727078,775002.4679734,2943.1988638828,34.1352094407284,20.3300885126533,20134932,89292,4135661989.62046
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2014,3.5,-0.336002737283707,0.702099978923798,1.018,11749229888.4788,739636.744147151,19763.5996807786,24.7999992370605,22.614164139078,0.186706680946947,3.384,53,30,NA,NA,10.005,NA,NA,NA,NA,17716084107.5888,6,26038704,66.122,33.878,14.4,NA,2.43252897994177,1,39.254,5.131,786380,48.5088990055698,NA,NA,33.1121137363616,24.3200141376855,18482638,86856,3819764131.33611
Mozambique,MOZ,Sub-Saharan Africa,1,Low income,2013,3.5,-0.226966470479965,0.657010018825531,1.018,11036461288.8921,701472,19596,22.4201278686523,22.6361599911726,0.166511357181811,3.347,NA,42,NA,NA,10.492,NA,NA,NA,NA,16974320551.0213,5.5,25251731,66.64,33.36,15.3,NA,2.89502695130493,1,40.548,5.34,786380,48.7714031384318,NA,NA,32.1113596480073,21.824605202842,12401290,77568,3229219895.58711
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2021,2.5,-2.06575703620911,NA,1.066,NA,1132655.764,20653.338,NA,NA,NA,NA,NA,1031,5,NA,9.769,NA,7.1,NA,NA,65091751273.2879,44.02167324,53798084,68.552,31.448,NA,28.4378154764971,15.4032893439195,NA,17.103,2.151,NA,NA,NA,NA,NA,NA,67930093,522141,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2020,3,-1.51233565807343,NA,1.066,70575482752.7518,1506581.713,30407.914,70.3971939086914,NA,NA,1.48,NA,159,5,NA,8.819,NA,NA,NA,NA,78930257227.0908,41.95429049,53423198,68.859,31.141,NA,2.94067008118833,13.8142673894542,NA,17.363,2.174,652670,43.7340309804342,NA,NA,81.8533071843351,NA,78548329,523951,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2019,3,-1.32806718349457,NA,1.067,66455520352.9092,3701663.849,64320,68.358528137207,NA,0.692270988660452,0.41,NA,558,5,89.0699462890625,8.692,NA,NA,21.5972988139263,71.1445252140296,68697759361.231,30.63536537,53040212,69.148,30.852,2.9,2.86386487293829,10.8103409686989,2,17.663,2.2,652700,44.1758847862724,NA,NA,81.2627730963689,6.4392728287842,81945491,522605,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2018,3,-1.26885271072388,1.28891003131866,1.067,61879031713.267,3407788.43290303,64397.9644896858,66.2272796630859,NA,0.625494460241476,0.77,NA,99,5,NA,8.622,5.12,NA,NA,NA,67144725830.5753,28.7,52666014,69.421,30.579,2.9,2.75699619113001,11.2202698398993,2,17.869,2.213,652700,44.6197487360196,NA,NA,80.689465297993,2.97848674879625,61143964,520863,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2017,3,-1.08483910560608,NA,1.067,58211498026.8651,3149037,62480,69.8148345947266,35.5574529190767,0.621475062672193,1.36,NA,517,5,NA,8.808,NA,NA,NA,NA,61449392056.1488,23.62108195,52288341,69.678,30.322,3,2.66216134109131,17.5374446833123,2,18.129,2.234,652750,45.0601608579088,NA,NA,80.1046970509383,6.58100940372646,47946665,556112,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2016,3,-0.804619908332825,NA,1.067,56209126244.0127,2741388,65643,55.5999984741211,36.0337009997213,0.421272122408643,0.994,NA,118,5,75.5512008666992,8.753,NA,NA,NA,NA,60291736893.9397,16,51892349,69.918,30.082,3.2,2.5803418783407,17.4510860818144,2,18.33,2.249,652780,45.5018995680015,NA,NA,79.4943916786666,7.70519610658228,50586416,514385,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2015,3,-1.16506671905518,NA,1.067,54834534786.4193,2095503,51652,60.5,38.5137820514634,0.369769614992043,0.77,NA,629,5,NA,8.673,4.41,NA,25.9983771004129,66.459484986708,63045305229.1046,10.9,51483949,70.142,29.858,3.2,2.52894353539197,17.7681991075378,2,18.402,2.248,653080,45.9246034176517,660979.5453777,5783.529448955,78.832530470999,6.33041734413939,40993717,514920,13216367636.5763
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2014,3,-1.08758068084717,NA,1.067,49824042954.1316,1926969,49599,52,40.2889685436423,0.33360460816868,0.723,NA,187,5,NA,8.804,NA,NA,NA,NA,63264892768.3726,7.4,51072436,70.35,29.65,3.2,2.40834410169901,15.9377286687925,2,18.404,2.24,653080,46.3682121639003,NA,NA,78.202419305445,6.17905293919084,29029342,526792,NA
Myanmar,MMR,East Asia & Pacific,1,Lower middle income,2013,3,-1.14037239551544,NA,1.066,47400422679.0285,1572120,38028,56.3492736816406,42.8828694393185,0.268433311152939,0.722,NA,278,5,NA,8.799,NA,NA,NA,NA,60572257122.2962,1.8,50648334,70.543,29.457,3.3,2.44430549723813,17.9269712103267,2,18.573,2.256,653080,46.8118209101488,NA,NA,77.5530317878361,5.87126578071308,6832380,534810,NA
