Id,Target,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age
ID_905395d99,4,400000,0,3,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,16,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3846bd978,0,1,0,1,no,no,16,16,0,0,0,0,0,0,0,1,0,2,0.5,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,47
ID_1574d08fe,4,500000,0,6,0,1,1,1,1,0,1,1,0,1,1,0,2,2,2,2,17,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6a412c630,0,2,0,2,no,17,no,17,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,34
ID_78b44a56b,4,500000,0,6,0,1,1,1,1,0,1,1,0,1,1,0,2,2,2,2,17,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6a412c630,0,2,0,2,no,17,no,17,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,34
ID_88c08f1a8,4,570540,0,4,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,15,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,e79405ae7,0,1,0,1,no,15,no,15,0,0,0,0,0,0,0,1,0,2,0.5,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,40
ID_8d0848006,4,456432,0,6,0,1,1,1,3,1,2,3,1,1,2,2,3,5,5,5,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0664cd4f0,3,2,0,5,1.5,15,no,20.5,1,0,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,1,0,7
ID_547aef495,4,456432,0,6,0,1,1,1,3,1,2,3,1,1,2,2,3,5,5,5,15,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0664cd4f0,3,2,0,5,1.5,15,no,20.5,0,0,0,0,0,0,0,1,0,3,1.6666666,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,1,0,44
ID_45b5a0807,4,456432,0,6,0,1,1,1,3,1,2,3,1,1,2,2,3,5,5,5,10,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0664cd4f0,3,2,0,5,1.5,15,no,20.5,0,0,0,1,0,0,0,0,0,3,1.6666666,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,1,0,18
ID_ebd1d730e,4,456432,0,6,0,1,1,1,3,1,2,3,1,1,2,2,3,5,5,5,0,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0664cd4f0,3,2,0,5,1.5,15,no,20.5,1,0,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,1,0,3
ID_ebdf69805,4,456432,0,6,0,1,1,1,3,1,2,3,1,1,2,2,3,5,5,5,16,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0664cd4f0,3,2,0,5,1.5,15,no,20.5,0,0,0,0,0,0,0,1,0,3,1.6666666,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,1,0,37
ID_8967e8efe,4,,0,8,0,1,1,0,,0,2,2,0,4,4,0,6,6,6,6,11,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42ac10fd9,1,5,0,6,0.2,6,no,11.2,0,0,0,0,1,0,0,0,0,5,1.2,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,53
ID_8468b31c3,4,,0,8,0,1,1,0,,0,2,2,0,4,4,0,6,6,6,6,12,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42ac10fd9,1,5,0,6,0.2,6,no,11.2,0,0,0,0,0,0,1,0,0,5,1.2,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,22
ID_d9b57750c,4,,0,8,0,1,1,0,,0,2,2,0,4,4,0,6,6,6,6,11,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42ac10fd9,1,5,0,6,0.2,6,no,11.2,0,0,0,0,1,0,0,0,0,5,1.2,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,20
ID_f4a82748b,4,,0,8,0,1,1,0,,0,2,2,0,4,4,0,6,6,6,6,7,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42ac10fd9,1,5,0,6,0.2,6,no,11.2,0,0,0,1,0,0,0,0,0,5,1.2,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,23
ID_fcd573f1c,4,,0,8,0,1,1,0,,0,2,2,0,4,4,0,6,6,6,6,9,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42ac10fd9,1,5,0,6,0.2,6,no,11.2,0,0,0,1,0,0,0,0,0,5,1.2,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,19
ID_34a7a7896,4,,0,8,0,1,1,0,,0,2,2,0,4,4,0,6,6,6,6,6,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42ac10fd9,1,5,0,6,0.2,6,no,11.2,0,0,1,0,0,0,0,0,0,5,1.2,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,56
ID_c873e9cd1,4,100000,0,7,0,1,1,1,1,0,2,2,0,3,3,0,5,5,5,5,11,,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115a8eca4,1,4,0,5,0.25,no,11,11.75,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,53
ID_42c583b92,4,100000,0,7,0,1,1,1,1,0,2,2,0,3,3,0,5,5,5,5,11,,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,115a8eca4,1,4,0,5,0.25,no,11,11.75,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,19
ID_aaf55d93d,4,100000,0,7,0,1,1,1,1,0,2,2,0,3,3,0,5,5,5,5,6,,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115a8eca4,1,4,0,5,0.25,no,11,11.75,0,0,1,0,0,0,0,0,0,5,1,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,56
ID_89bc6d3d5,4,100000,0,7,0,1,1,1,1,0,2,2,0,3,3,0,5,5,5,5,8,,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,115a8eca4,1,4,0,5,0.25,no,11,11.75,0,0,0,1,0,0,0,0,0,5,1,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,28
ID_4ded48fb6,4,100000,0,7,0,1,1,1,1,0,2,2,0,3,3,0,5,5,5,5,11,,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,115a8eca4,1,4,0,5,0.25,no,11,11.75,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,30
ID_b459a8cfc,2,180000,0,4,0,1,1,1,1,0,1,1,1,3,4,1,4,5,5,5,0,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78c298aee,1,4,1,5,0.66666669,no,no,2.75,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,2
ID_892c53dfb,2,180000,0,4,0,1,1,1,1,0,1,1,1,3,4,1,4,5,5,5,0,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78c298aee,1,4,1,5,0.66666669,no,no,2.75,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,45
ID_0e9f29cf4,2,180000,0,4,0,1,1,1,1,0,1,1,1,3,4,1,4,5,5,5,0,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78c298aee,1,4,1,5,0.66666669,no,no,2.75,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,73
ID_e0eb27fae,2,180000,0,4,0,1,1,1,1,0,1,1,1,3,4,1,4,5,5,5,0,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78c298aee,1,4,1,5,0.66666669,no,no,2.75,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,32
ID_c02946fad,2,180000,0,4,0,1,1,1,1,0,1,1,1,3,4,1,4,5,5,5,11,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78c298aee,1,4,1,5,0.66666669,no,no,2.75,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,31
ID_4902d19cf,4,130000,0,5,0,1,1,0,,0,2,2,0,3,3,0,5,5,5,5,7,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,747175bf7,2,3,0,5,0.66666669,7,no,9.666667,0,0,0,1,0,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,42
ID_61f657af4,4,130000,0,5,0,1,1,0,,0,2,2,0,3,3,0,5,5,5,5,10,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,747175bf7,2,3,0,5,0.66666669,7,no,9.666667,0,0,0,1,0,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,16
ID_18f1dab89,4,130000,0,5,0,1,1,0,,0,2,2,0,3,3,0,5,5,5,5,8,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,747175bf7,2,3,0,5,0.66666669,7,no,9.666667,0,0,0,1,0,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,14
ID_2a201345d,4,130000,0,5,0,1,1,0,,0,2,2,0,3,3,0,5,5,5,5,11,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,747175bf7,2,3,0,5,0.66666669,7,no,9.666667,0,0,0,0,1,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,20
ID_3a86b66fa,4,130000,0,5,0,1,1,0,,0,2,2,0,3,3,0,5,5,5,5,11,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,747175bf7,2,3,0,5,0.66666669,7,no,9.666667,0,0,0,0,1,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,40
ID_b2bc9756c,4,40000,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,d777f2dfd,1,1,0,2,yes,6,no,17,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,44
ID_c8ed8a778,4,40000,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,d777f2dfd,1,1,0,2,yes,6,no,17,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,19
ID_39b2fcb04,4,120000,0,5,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,8,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f56d79fed,0,3,0,3,no,no,8,9,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,47
ID_a6bb9e1a6,4,120000,0,5,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,10,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f56d79fed,0,3,0,3,no,no,8,9,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,28
ID_69a02d2b7,4,120000,0,5,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,9,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f56d79fed,0,3,0,3,no,no,8,9,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,52
ID_c649ac2cd,2,,0,2,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,11,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,dd88852ca,0,2,1,2,yes,3,no,7,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,60
ID_40aefb23f,2,,0,2,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,3,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dd88852ca,0,2,1,2,yes,3,no,7,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,66
ID_2fe4362ec,4,570540,0,10,0,1,1,1,3,1,2,3,1,2,3,2,4,6,6,6,5,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a5525a4b2,4,2,0,6,2,17,no,17,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,12
ID_5a8ca2fed,4,570540,0,10,0,1,1,1,3,1,2,3,1,2,3,2,4,6,6,6,7,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a5525a4b2,4,2,0,6,2,17,no,17,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,13
ID_53604f493,4,570540,0,10,0,1,1,1,3,1,2,3,1,2,3,2,4,6,6,6,2,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a5525a4b2,4,2,0,6,2,17,no,17,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,9
ID_f9be30ce1,4,570540,0,10,0,1,1,1,3,1,2,3,1,2,3,2,4,6,6,6,17,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a5525a4b2,4,2,0,6,2,17,no,17,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,49
ID_f390eba64,4,570540,0,10,0,1,1,1,3,1,2,3,1,2,3,2,4,6,6,6,17,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a5525a4b2,4,2,0,6,2,17,no,17,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,43
ID_fff79ae3f,4,570540,0,10,0,1,1,1,3,1,2,3,1,2,3,2,4,6,6,6,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a5525a4b2,4,2,0,6,2,17,no,17,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,7
ID_048727c2e,3,,0,6,0,1,1,0,,2,0,2,1,2,3,3,2,5,5,5,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3b7716c5f,3,2,0,5,1.5,no,11,9.5,0,1,0,0,0,0,0,0,0,4,1.25,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,10
ID_ca2a7926f,3,,0,6,0,1,1,0,,2,0,2,1,2,3,3,2,5,5,5,8,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3b7716c5f,3,2,0,5,1.5,no,11,9.5,0,0,0,1,0,0,0,0,0,4,1.25,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,25
ID_52ac1570b,3,,0,6,0,1,1,0,,2,0,2,1,2,3,3,2,5,5,5,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3b7716c5f,3,2,0,5,1.5,no,11,9.5,0,1,0,0,0,0,0,0,0,4,1.25,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,8
